id,Target
1839,12.699362
1840,10.532169
1841,8.697621
1842,8.155017
1843,10.565731
1844,6.394792
1845,11.5994
1846,4.9080544
1847,5.683926
1848,11.993014
1849,14.8078575
1850,9.839381
1851,5.777226
1852,9.924119
1853,6.589213
1854,7.6139674
1855,8.272428
1856,9.167639
1857,5.777304
1858,12.360788
1859,8.877695
1860,10.032723
1861,8.128898
1862,10.818019
1863,6.5231338
1864,9.804656
1865,8.221713
1866,5.447485
1867,10.287879
1868,9.254292
1869,10.155114
1870,11.221985
1871,9.602015
1872,8.025916
1873,13.337473
1874,9.880576
1875,10.162363
1876,4.228903
1877,10.178733
1878,10.659445
1879,5.4530053
1880,7.247266
1881,7.0565715
1882,8.890179
1883,11.282407
1884,14.388748
1885,8.840717
1886,10.214327
1887,7.840982
1888,8.711609
1889,11.8277445
1890,10.081419
1891,11.33165
1892,10.786049
1893,10.160601
1894,6.634879
1895,14.04923
1896,9.85564
1897,8.842436
1898,9.150716
1899,16.579115
1900,6.4162717
1901,8.428083
1902,11.953157
1903,8.86842
1904,10.018737
1905,9.158253
1906,10.839073
1907,9.19626
1908,9.788804
1909,15.580634
1910,8.811913
1911,9.470737
1912,7.0971284
1913,5.9714694
1914,8.293143
1915,12.735159
1916,13.528034
1917,9.77369
1918,10.01663
1919,7.542137
1920,15.038944
1921,8.884154
1922,6.962587
1923,9.693458
1924,5.7104607
1925,9.751825
1926,12.102563
1927,9.306728
1928,9.797019
1929,8.339931
1930,6.09915
1931,13.689062
1932,12.558271
1933,14.523638
1934,9.066291
1935,10.243607
1936,9.677334
1937,7.507841
1938,8.033369
1939,9.915221
1940,8.277395
1941,9.968701
1942,11.727024
1943,4.8557553
1944,8.640155
1945,6.8987074
1946,11.630247
1947,10.697664
1948,10.06909
1949,11.320743
1950,12.039936
1951,10.012061
1952,5.446167
1953,6.657911
1954,7.7276344
1955,8.463031
1956,8.903739
1957,8.326564
1958,9.397401
1959,11.215092
1960,10.351517
1961,10.069807
1962,10.18382
1963,17.830578
1964,6.574141
1965,11.309135
1966,12.2788315
1967,9.853529
1968,7.67053
1969,10.068796
1970,10.770851
1971,10.676085
1972,13.710388
1973,10.066374
1974,10.772443
1975,10.882569
1976,9.865038
1977,11.576645
1978,8.058481
1979,10.510664
1980,10.787555
1981,11.586819
1982,8.451625
1983,6.0957875
1984,9.105791
1985,6.8843594
1986,13.042307
1987,12.945301
1988,8.869076
1989,10.447111
1990,5.2989006
1991,10.128206
1992,8.771764
1993,9.645112
1994,10.897007
1995,5.0473685
1996,6.7069726
1997,16.02193
1998,12.627828
1999,9.408994
2000,10.112328
2001,8.909999
2002,8.261739
2003,7.6429424
2004,10.854429
2005,10.458939
2006,10.195572
2007,10.871534
2008,16.449368
2009,11.34075
2010,7.3837037
2011,5.2481
2012,9.5525
2013,15.211944
2014,7.698506
2015,10.365751
2016,5.8334765
2017,12.0083475
2018,9.094728
2019,10.22053
2020,11.12547
2021,9.196426
2022,15.455336
2023,11.899323
2024,8.096237
2025,11.083418
2026,10.4692955
2027,9.895253
2028,6.188463
2029,8.762735
2030,9.280968
2031,12.002158
2032,9.479719
2033,11.3053055
2034,11.335806
2035,9.333479
2036,9.2216625
2037,8.175159
2038,7.1721168
2039,14.06497
2040,10.102941
2041,8.864135
2042,10.395302
2043,9.742178
2044,10.293976
2045,6.7940598
2046,11.562424
2047,8.376165
2048,9.926404
2049,8.69431
2050,5.5228343
2051,7.2711596
2052,10.724172
2053,13.25242
2054,13.896278
2055,7.060574
2056,4.381981
2057,6.4722676
2058,10.287186
2059,9.029079
2060,9.133313
2061,10.093575
2062,9.350079
2063,9.529139
2064,10.610228
2065,15.5630455
2066,10.986643
2067,10.17692
2068,6.89064
2069,10.757892
2070,6.792995
2071,7.7731886
2072,8.073304
2073,9.8296385
2074,6.7120233
2075,7.162025
2076,8.137358
2077,9.084735
2078,11.252244
2079,9.34137
2080,9.0490675
2081,14.125182
2082,11.2412815
2083,7.2766395
2084,7.8132753
2085,9.4716835
2086,8.22199
2087,6.3068004
2088,6.627871
2089,6.471256
2090,16.91978
2091,12.53714
2092,7.36457
2093,11.088525
2094,13.813903
2095,9.063318
2096,11.289599
2097,11.188484
2098,9.778584
2099,7.023875
2100,15.824922
2101,9.30217
2102,19.61512
2103,11.053388
2104,10.156788
2105,8.339864
2106,15.718543
2107,10.631773
2108,10.796783
2109,8.985344
2110,6.5973716
2111,12.574685
2112,8.769177
2113,12.329943
2114,7.172691
2115,17.015308
2116,13.012356
2117,7.340571
2118,18.090141
2119,9.415763
2120,10.648206
2121,13.826427
2122,11.359753
2123,5.9717903
2124,16.503668
2125,13.974978
2126,9.511352
2127,6.9912486
2128,7.4887295
2129,18.519962
2130,10.223137
2131,7.4093776
2132,11.14175
2133,11.31277
2134,12.237419
2135,11.221513
2136,5.975696
2137,7.797355
2138,10.361977
2139,7.173562
2140,12.779882
2141,10.332405
2142,10.860624
2143,7.6465697
2144,11.31458
2145,8.825138
2146,8.410182
2147,10.784885
2148,13.142671
2149,9.891039
2150,6.6713862
2151,8.9269
2152,9.987452
2153,8.043035
2154,14.430309
2155,9.29818
2156,9.949638
2157,7.094302
2158,10.49938
2159,11.541048
2160,4.4494944
2161,6.0233045
2162,6.97076
2163,5.5639157
2164,12.781483
2165,12.120968
2166,9.84144
2167,8.004537
2168,12.124624
2169,8.238185
2170,7.6269345
2171,10.03464
2172,7.1304383
2173,4.155854
2174,7.845635
2175,10.563
2176,11.129351
2177,6.0519843
2178,6.813312
2179,7.315334
2180,10.177893
2181,10.507147
2182,11.835054
2183,11.570072
2184,11.264367
2185,10.645321
2186,10.299215
2187,9.689363
2188,7.935122
2189,8.88914
2190,18.111837
2191,5.9305615
2192,6.7467093
2193,10.43601
2194,10.146407
2195,4.039455
2196,8.342952
2197,10.557057
2198,5.212906
2199,9.765902
2200,8.1921625
2201,11.249496
2202,10.906723
2203,9.918986
2204,10.783213
2205,10.701035
2206,7.649439
2207,6.811749
2208,7.171041
2209,10.029385
2210,7.6799765
2211,15.388954
2212,8.754259
2213,8.661572
2214,10.945435
2215,6.317496
2216,6.5418363
2217,9.583197
2218,10.759487
2219,15.112114
2220,10.372837
2221,8.184486
2222,14.267982
2223,11.074867
2224,9.075973
2225,9.542274
2226,10.8124485
2227,5.777074
2228,9.8429785
2229,10.901713
2230,14.609053
2231,10.803284
2232,19.099667
2233,4.0394073
2234,8.455437
2235,11.0211315
2236,10.345206
2237,10.628963
2238,11.177751
2239,6.578971
2240,11.890728
2241,7.7539945
2242,5.2092786
2243,10.819813
2244,10.949554
2245,11.011961
2246,7.1046295
2247,9.394453
2248,5.32769
2249,5.6496787
2250,9.349041
2251,10.313645
2252,7.2519
2253,11.97271
2254,12.988338
2255,7.713058
2256,8.167743
2257,9.874115
2258,6.4804277
2259,7.6902575
2260,10.556269
2261,5.9269276
2262,9.326666
2263,8.153379
2264,7.3964496
2265,9.879571
2266,8.80845
2267,9.460099
2268,9.706745
2269,7.9470334
2270,5.56624
2271,10.897263
2272,11.197659
2273,6.926951
2274,8.125845
2275,7.715242
2276,10.354997
2277,10.421839
2278,10.93721
2279,10.182122
2280,11.125914
2281,9.096949
2282,10.335634
2283,9.368852
2284,8.018554
2285,9.187052
2286,11.288712
2287,9.431931
2288,9.978638
2289,9.954861
2290,7.0840898
2291,11.537674
2292,8.345302
2293,10.572347
2294,5.455754
2295,7.169822
2296,9.781374
2297,10.259155
2298,10.226927
2299,11.845489
2300,8.546614
2301,11.166577
2302,9.465351
2303,10.132954
2304,11.356234
2305,7.6168604
2306,7.383335
2307,12.453004
2308,9.527651
2309,11.113653
2310,13.464244
2311,6.720873
2312,5.4375677
2313,5.151958
2314,12.521944
2315,12.178597
2316,15.937208
2317,4.7657785
2318,10.4953985
2319,9.944214
2320,14.789929
2321,10.039131
2322,6.296681
2323,7.181379
2324,10.518087
2325,9.844265
2326,10.169634
2327,9.1285305
2328,9.062725
2329,5.9567494
2330,7.4038587
2331,9.861788
2332,10.259804
2333,12.557325
2334,10.832554
2335,4.553057
2336,7.995066
2337,10.588881
2338,11.067962
2339,8.060663
2340,11.09809
2341,11.087601
2342,10.349669
2343,6.373485
2344,11.212754
2345,9.066771
2346,10.175021
2347,10.07444
2348,8.996338
2349,6.8592525
2350,8.914261
2351,10.480553
2352,12.356869
2353,9.012208
2354,10.47719
2355,6.8029203
2356,11.364708
2357,10.816193
2358,9.832956
2359,10.403259
2360,5.771493
2361,9.001804
2362,10.800014
2363,10.827381
2364,10.202574
2365,10.897307
2366,9.446665
2367,8.213519
2368,9.362742
2369,9.739043
2370,6.34624
2371,9.936703
2372,10.265912
2373,9.460715
2374,5.5097747
2375,9.12623
2376,8.566808
2377,11.120762
2378,7.615893
2379,6.737021
2380,7.438043
2381,17.599352
2382,17.152203
2383,6.1010814
2384,8.814231
2385,8.731517
2386,16.945517
2387,10.567707
2388,10.332163
2389,9.228315
2390,5.499184
2391,9.015637
2392,10.732868
2393,8.577583
2394,9.403785
2395,9.291839
2396,5.7255263
2397,9.935545
2398,11.732201
2399,10.949087
2400,9.07909
2401,9.5040655
2402,9.42288
2403,10.478203
2404,8.24464
2405,9.230913
2406,9.987878
2407,11.485687
2408,11.195381
2409,9.85157
2410,9.840591
2411,9.492424
2412,8.938508
2413,10.57078
2414,6.93581
2415,8.989202
2416,10.061791
2417,13.08368
2418,7.209184
2419,6.948044
2420,8.220827
2421,9.861526
2422,8.30204
2423,12.665933
2424,8.173321
2425,9.449567
2426,10.548173
2427,11.903573
2428,10.369987
2429,9.69629
2430,15.734358
2431,9.1610985
2432,7.704483
2433,10.406332
2434,5.806314
2435,6.77953
2436,6.879486
2437,8.2032175
2438,9.131971
2439,10.281828
2440,10.208569
2441,9.817764
2442,10.15604
2443,10.161779
2444,10.540953
2445,10.927174
2446,10.726145
2447,7.8637404
2448,11.423916
2449,9.807728
2450,10.032603
2451,9.610049
2452,9.932213
2453,10.191686
2454,15.8041935
2455,10.543301
2456,9.8997135
2457,10.34406
2458,10.817552
2459,6.1027794
2460,7.634353
2461,13.432808
2462,10.183966
2463,11.145892
2464,7.554193
2465,19.622091
2466,13.247751
2467,6.626514
2468,6.431433
2469,9.282133
2470,10.909633
2471,13.037569
2472,9.911365
2473,10.635731
2474,7.9248643
2475,9.717054
2476,9.546631
2477,7.517419
2478,12.176338
2479,8.995234
2480,16.43669
2481,11.978767
2482,8.438142
2483,10.20708
2484,8.873646
2485,7.384342
2486,10.709572
2487,18.142756
2488,10.503195
2489,9.651093
2490,8.333403
2491,8.992174
2492,8.475714
2493,7.052915
2494,9.337767
2495,8.0824375
2496,10.625433
2497,9.4858265
2498,11.677792
2499,6.672829
2500,9.695108
2501,10.643083
2502,13.983875
2503,10.527394
2504,10.664917
2505,9.59542
2506,7.4624157
2507,10.220431
2508,15.998863
2509,11.956474
2510,11.05853
2511,10.859638
2512,9.623799
2513,10.456462
2514,9.597324
2515,8.324167
2516,8.881405
2517,10.149966
2518,6.942985
2519,6.88114
2520,10.579672
2521,9.079061
2522,6.611301
2523,10.420496
2524,8.991217
2525,5.014211
2526,9.669296
2527,13.494285
2528,7.941005
2529,6.547278
2530,10.828983
2531,7.609236
2532,7.2434278
2533,6.8138313
2534,7.8278975
2535,7.16299
2536,10.594458
2537,9.242025
2538,11.057678
2539,10.1704235
2540,17.062496
2541,14.858988
2542,9.293096
2543,9.265251
2544,16.88199
2545,13.678177
2546,9.669191
2547,10.569676
2548,8.565133
2549,10.984299
2550,9.232297
2551,8.916028
2552,7.6851907
2553,9.606565
2554,5.9797835
2555,8.132987
2556,13.632
2557,9.967556
2558,11.080456
2559,8.358228
2560,5.740346
2561,7.809757
2562,8.591985
2563,10.2103405
2564,5.996487
2565,10.364189
2566,4.9812193
2567,10.858904
2568,11.276577
2569,9.877037
2570,8.915738
2571,9.721578
2572,10.393345
2573,10.1431675
2574,11.021669
2575,10.856297
2576,13.152363
2577,10.414454
2578,7.0803723
2579,11.288857
2580,5.6053276
2581,7.5059085
2582,10.983829
2583,10.027254
2584,9.302811
2585,7.9909534
2586,11.065144
2587,10.3245945
2588,11.836919
2589,13.308405
2590,10.570747
2591,10.35788
2592,6.882349
2593,10.833144
2594,11.492886
2595,8.2762
2596,7.798598
2597,10.546593
2598,8.2839775
2599,10.888367
2600,9.8747635
2601,5.654624
2602,10.890212
2603,13.541411
2604,11.435522
2605,10.471535
2606,10.140615
2607,10.649271
2608,6.9643373
2609,13.664204
2610,10.017633
2611,7.2012897
2612,5.407186
2613,6.748169
2614,9.885305
2615,11.476044
2616,7.152112
2617,11.22178
2618,10.457941
2619,10.226767
2620,10.312525
2621,16.243315
2622,10.784376
2623,6.9218736
2624,7.6877
2625,6.396419
2626,8.321243
2627,13.697774
2628,9.935093
2629,5.57406
2630,15.357744
2631,12.350521
2632,9.139378
2633,14.866627
2634,10.827024
2635,10.046097
2636,10.129174
2637,8.026356
2638,8.376007
2639,8.978146
2640,8.960058
2641,10.296616
2642,10.53993
2643,8.301057
2644,12.531296
2645,12.446214
2646,9.5655575
2647,5.398963
2648,11.680578
2649,10.557831
2650,11.101025
2651,8.789966
2652,6.970927
2653,11.337333
2654,13.413879
2655,6.3821282
2656,8.864724
2657,12.1613455
2658,4.7904243
2659,8.978173
2660,15.121243
2661,7.0625176
2662,9.20459
2663,10.271877
2664,13.349047
2665,4.651587
2666,9.314441
2667,10.37956
2668,9.538107
2669,16.309414
2670,9.141393
2671,9.43695
2672,16.668394
2673,8.907074
2674,16.54528
2675,8.46208
2676,8.910927
2677,10.2257
2678,10.56287
2679,9.628849
2680,6.3767614
2681,5.6582913
2682,9.823703
2683,7.9082794
2684,10.813671
2685,10.545773
2686,9.992886
2687,9.972584
2688,6.751385
2689,12.180117
2690,10.03745
2691,12.07988
2692,9.966709
2693,10.584461
2694,10.855707
2695,11.155529
2696,6.900305
2697,7.7919016
2698,9.627942
2699,6.3191705
2700,17.751055
2701,9.735218
2702,7.203056
2703,10.523666
2704,18.182125
2705,11.264753
2706,8.79027
2707,9.896757
2708,10.959973
2709,12.824161
2710,9.887311
2711,10.914364
2712,11.128211
2713,7.421585
2714,7.5830884
2715,8.606347
2716,9.832794
2717,11.4946785
2718,11.429013
2719,9.872367
2720,8.99462
2721,10.146621
2722,15.37504
2723,13.374506
2724,9.843439
2725,16.444845
2726,10.229765
2727,14.95636
2728,13.851763
2729,7.0129676
2730,13.8482685
2731,10.375858
2732,5.5243745
2733,10.455505
2734,9.468782
2735,9.713966
2736,11.544386
2737,7.3917656
2738,10.530085
2739,6.577678
2740,8.859131
2741,7.893947
2742,10.464526
2743,10.785213
2744,7.7123117
2745,11.151097
2746,9.812618
2747,11.343684
2748,9.140227
2749,9.381804
2750,11.11433
2751,13.4221735
2752,16.992664
2753,16.148945
2754,10.319446
2755,10.9158745
2756,8.933842
2757,10.288977
2758,7.63995
2759,9.255891
2760,9.192018
2761,7.1363044
2762,9.947472
2763,7.793872
2764,9.279827
2765,11.56516
2766,10.637106
2767,15.769571
2768,14.244485
2769,10.368948
2770,11.656277
2771,9.902317
2772,10.027872
2773,9.983023
2774,8.388929
2775,10.737658
2776,11.122255
2777,10.436741
2778,9.002584
2779,6.21452
2780,10.033079
2781,11.104307
2782,10.15563
2783,9.761248
2784,7.2014647
2785,9.40316
2786,7.383196
2787,10.923147
2788,10.750304
2789,10.897033
2790,11.306097
2791,8.684795
2792,15.832673
2793,16.571085
2794,9.703704
2795,10.209571
2796,7.265082
2797,7.8554482
2798,10.658613
2799,11.046244
2800,8.786883
2801,9.598099
2802,15.301588
2803,11.319853
2804,9.612067
2805,10.275064
2806,9.546404
2807,12.62506
2808,9.910068
2809,9.383482
2810,9.431173
2811,12.729964
2812,5.227905
2813,11.297181
2814,13.900737
2815,9.5879
2816,8.6471
2817,13.121904
2818,9.640379
2819,9.678115
2820,6.872653
2821,15.15963
2822,7.0845666
2823,8.79111
2824,9.275056
2825,4.845728
2826,8.636159
2827,11.864102
2828,7.4785504
2829,4.751906
2830,10.214718
2831,6.587668
2832,7.5512576
2833,10.569156
2834,10.620132
2835,8.981212
2836,10.136805
2837,7.132309
2838,8.978568
2839,6.5494137
2840,7.4416347
2841,9.529965
2842,11.998223
2843,7.4854693
2844,8.583484
2845,7.9605427
2846,11.966053
2847,9.17968
2848,10.70089
2849,13.56962
2850,8.638006
2851,6.590632
2852,10.853833
2853,13.035278
2854,8.223791
2855,8.341711
2856,6.2000866
2857,18.694328
2858,9.9148655
2859,9.328608
2860,13.765841
2861,9.976027
2862,8.264786
2863,9.79356
2864,11.63963
2865,9.94622
2866,10.3957615
2867,12.81661
2868,9.163456
2869,7.0516663
2870,7.584379
2871,4.31336
2872,7.787712
2873,10.2698765
2874,6.662226
2875,10.93364
2876,11.908445
2877,7.5500355
2878,9.540379
2879,8.043071
2880,13.16428
2881,10.607055
2882,18.500187
2883,15.518022
2884,10.578181
2885,8.487274
2886,6.782549
2887,10.743626
2888,6.533688
2889,7.7591834
2890,10.340803
2891,9.983996
2892,9.629078
2893,11.848394
2894,9.006811
2895,8.203571
2896,6.796606
2897,7.150119
2898,11.285357
2899,7.704168
2900,8.733396
2901,10.877374
2902,8.839722
2903,6.515464
2904,10.512448
2905,11.327579
2906,9.254396
2907,10.335472
2908,7.9056697
2909,9.863423
2910,12.57214
2911,10.186039
2912,9.842614
2913,9.496651
2914,6.0897374
2915,10.665277
2916,9.096938
2917,9.927095
2918,7.4308276
2919,11.531
2920,4.073968
2921,7.277595
2922,9.6367855
2923,8.495161
2924,11.067404
